Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Asset_Tier,Is_Liquidated,Liquidation_Probability,Projected_Asset_Yield,CELR
15685.0,450,1,55.98,1,1,1,Dormant Capital,1,0.99,0.0,0.0
15680.0,9,10,4507.58,5,5,5,Tier 1 Alpha Asset,0,0.0,69.7996250484617,0.0
15679.0,24,4,781.28,4,3,3,High-Yield Volatile,0,0.0,39.91340753990717,0.0
15678.0,53,3,1893.89,4,3,4,High-Yield Volatile,0,0.0,30.223162426223894,0.0
15677.0,49,3,1305.63,4,3,4,High-Yield Volatile,0,0.0,31.417799738428933,0.0
13298.0,1,1,360.0,5,1,2,Dormant Capital,0,0.0,0.0,0.0
15720.0,24,2,741.92,4,2,3,Dormant Capital,0,0.0,6.398118327889519,0.0
15719.0,33,31,10223.06,4,5,5,Tier 1 Alpha Asset,0,0.0,75.23113018746119,0.0
15718.0,540,1,293.79,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15714.0,12,5,784.8100000000001,5,4,3,Tier 1 Alpha Asset,0,0.0,41.626083029825296,0.0
15712.0,9,12,3472.41,5,5,5,Tier 1 Alpha Asset,0,0.0,103.42809488207203,0.0
15710.0,417,1,898.87,1,1,3,Dormant Capital,1,1.0,0.0,0.0
15708.0,41,9,4378.72,4,5,5,Tier 1 Alpha Asset,0,0.0,67.66728797556829,0.0
15707.0,35,4,945.58,4,3,3,High-Yield Volatile,0,0.0,44.01631057507761,0.0
15706.0,64,4,1060.56,3,3,3,High-Yield Volatile,0,0.0,125.44285663919767,0.0
15705.0,201,1,143.1,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15703.0,265,1,211.5,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15701.0,2,4,1542.14,5,3,4,High-Yield Volatile,0,0.0,53.765156696319366,0.0
15699.0,18,1,309.65,5,1,2,Dormant Capital,0,0.0,0.0,0.0
15698.0,624,1,46.2,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15697.0,690,1,246.75,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13282.0,18,4,1313.19,5,3,4,High-Yield Volatile,0,0.0,68.11152287548445,0.0
13281.0,439,1,350.85,1,1,2,Dormant Capital,1,1.0,0.0,0.0
13279.0,78,1,137.75,3,1,1,Dormant Capital,0,0.0,0.0,0.0
13278.0,41,4,1435.85,4,3,4,High-Yield Volatile,0,0.0,25.231108728295702,0.0
13276.0,64,5,1939.26,3,4,4,High-Yield Volatile,0,0.0,18.51099697002627,0.0
13274.0,409,1,360.85,2,1,2,Dormant Capital,1,1.0,0.0,0.0
13273.0,113,1,138.98,3,1,1,Dormant Capital,1,1.0,0.0,0.0
13272.0,31,2,276.56,4,2,1,Dormant Capital,0,0.0,69.20755424909865,0.0
13271.0,37,1,217.38,4,1,1,Dormant Capital,0,0.0,0.0,0.0
13270.0,366,1,1180.0,2,1,3,Dormant Capital,1,1.0,0.0,0.0
13269.0,1,28,8891.7,5,5,5,Tier 1 Alpha Asset,0,0.0,209.4841234532343,0.0
13267.0,3,36,9758.26,5,5,5,Tier 1 Alpha Asset,0,0.0,349.2689141705468,0.0
15722.0,36,11,5258.1,4,5,5,Tier 1 Alpha Asset,0,0.0,148.7366198643499,0.0
15721.0,12,1,507.08,5,1,2,Dormant Capital,0,0.0,0.0,0.0
15746.0,134,1,196.88,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15745.0,19,4,1094.59,5,3,3,High-Yield Volatile,0,0.0,75.08136696072201,0.0
15744.0,78,1,34.8,3,1,1,Dormant Capital,0,0.0,0.0,0.0
15743.0,16,4,784.46,5,3,3,High-Yield Volatile,0,0.0,48.56107867616237,0.0
15742.0,619,1,156.87,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15740.0,49,1,154.88,4,1,1,Dormant Capital,0,0.0,0.0,0.0
15739.0,66,1,449.12,3,1,2,Dormant Capital,0,0.0,0.0,0.0
15738.0,19,41,13372.97,5,5,5,Tier 1 Alpha Asset,0,0.0,469.0773833533233,0.0
15737.0,15,8,1205.12,5,4,3,Tier 1 Alpha Asset,0,0.0,145.02167081310427,0.0
15735.0,421,1,327.68,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15733.0,283,1,162.3,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15731.0,554,1,125.3,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15730.0,66,5,1726.58,3,4,4,High-Yield Volatile,0,0.0,50.10681167034141,0.0
15727.0,17,15,9445.51,5,5,5,Tier 1 Alpha Asset,0,0.0,91.19252786466782,0.0
15726.0,390,1,321.91,2,1,2,Dormant Capital,1,1.0,0.0,0.0
15725.0,15,1,415.25,5,1,2,Dormant Capital,0,0.0,0.0,0.0
15765.0,667,1,370.63,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15763.0,32,2,1086.92,4,2,3,Dormant Capital,0,0.0,72.78993725964862,0.0
15762.0,65,2,583.75,3,2,2,Dormant Capital,0,0.0,58.44837296438909,0.0
15761.0,443,1,143.05,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15758.0,25,1,205.25,4,1,1,Dormant Capital,0,0.0,0.0,0.0
15757.0,66,6,2940.36,3,4,4,High-Yield Volatile,0,0.0,48.24175353032865,0.0
15755.0,10,17,5993.12,5,5,5,Tier 1 Alpha Asset,0,0.0,114.8198025262714,0.0
15754.0,51,9,3037.61,4,5,5,Tier 1 Alpha Asset,0,0.0,94.43903322000665,0.0
15753.0,305,1,79.2,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15752.0,40,9,4207.54,4,5,5,Tier 1 Alpha Asset,0,0.0,40.38252397093095,0.0
15750.0,3,18,6797.191,5,5,5,Tier 1 Alpha Asset,0,0.0,79.14092424532616,0.0
15748.0,40,3,614.76,4,3,2,High-Yield Volatile,0,0.0,29.923763169253817,0.0
15747.0,13,9,2562.61,5,5,4,Tier 1 Alpha Asset,0,0.0,46.215586250148775,0.0
15773.0,6,2,774.52,5,2,3,Dormant Capital,0,0.0,20.523581409726336,0.0
13266.0,11,19,6135.04,5,5,5,Tier 1 Alpha Asset,0,0.0,161.31352415087972,0.0
13265.0,53,5,2107.66,4,4,4,Tier 1 Alpha Asset,0,0.0,107.7062721919961,0.0
13264.0,443,1,722.5600000000001,1,1,3,Dormant Capital,1,1.0,0.0,0.0
13263.0,1,39,8704.69,5,5,5,Tier 1 Alpha Asset,0,0.0,127.83198429472914,0.0
13260.0,61,1,557.62,3,1,2,Dormant Capital,0,0.0,0.0,0.0
13259.0,62,9,1433.38,3,5,4,High-Yield Volatile,0,0.0,18.181023368912715,0.0
13258.0,12,5,1035.18,5,4,3,Tier 1 Alpha Asset,0,0.0,77.15901172476315,0.0
13257.0,436,1,149.75,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13255.0,9,3,904.46,5,3,3,High-Yield Volatile,0,0.0,43.93295941945734,0.0
13254.0,376,1,51.41,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13251.0,402,1,252.68,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15772.0,418,1,280.88,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15770.0,613,1,321.45,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15769.0,7,46,88704.32,5,5,5,Tier 1 Alpha Asset,0,0.0,7733.102230967582,0.0
15766.0,64,3,831.0600000000001,3,3,3,High-Yield Volatile,0,0.0,37.717457509339575,0.0
15801.0,46,3,1063.95,4,3,3,High-Yield Volatile,0,0.0,87.49658944476917,0.0
15799.0,76,4,1424.29,3,3,4,High-Yield Volatile,0,0.0,24.98285873923159,0.0
15796.0,1,17,5175.83,5,5,5,Tier 1 Alpha Asset,0,0.0,146.5258265145051,0.0
15793.0,15,8,2399.57,5,4,4,Tier 1 Alpha Asset,0,0.0,256.0101424740205,0.0
15791.0,44,5,3608.34,4,4,5,Tier 1 Alpha Asset,0,0.0,48.42218147027373,0.0
15790.0,10,1,220.85,5,1,1,Dormant Capital,0,0.0,0.0,0.0
15788.0,509,1,221.83,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15787.0,26,3,948.05,4,3,3,High-Yield Volatile,0,0.0,43.49191379230967,0.0
15786.0,46,5,8514.82,4,4,5,Tier 1 Alpha Asset,0,0.0,48.40972023307806,0.0
15785.0,33,16,5969.93,4,5,5,Tier 1 Alpha Asset,0,0.0,178.53426277693129,0.0
15783.0,11,1,246.3,5,1,1,Dormant Capital,0,0.0,0.0,0.0
15782.0,10,4,4014.1,5,3,5,High-Yield Volatile,0,0.0,161.70172525002195,0.0
15781.0,25,3,345.46000000000004,4,3,2,High-Yield Volatile,0,0.0,43.28340455000588,0.0
15778.0,431,1,307.95000000000005,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15776.0,133,1,241.62,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15774.0,69,6,1329.94,3,4,4,High-Yield Volatile,0,0.0,32.015405262254625,0.0
15807.0,50,5,1817.52,4,4,4,Tier 1 Alpha Asset,0,0.0,44.784954647707764,0.0
15806.0,46,3,784.58,4,3,3,High-Yield Volatile,0,0.0,66.37326465406976,0.0
15805.0,23,30,10189.23,4,5,5,Tier 1 Alpha Asset,0,0.0,243.7881530557477,0.0
13247.0,18,4,501.12,5,3,2,High-Yield Volatile,0,0.0,177.64465342121116,0.0
13246.0,18,11,3387.43,5,5,5,Tier 1 Alpha Asset,0,0.0,56.31725291605532,0.0
13245.0,51,2,989.22,4,2,3,Dormant Capital,0,0.0,24.642911645883764,0.0
13244.0,93,1,121.74,3,1,1,Dormant Capital,1,0.97,0.0,0.0
13241.0,412,1,115.58,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13238.0,17,6,1006.63,5,4,3,Tier 1 Alpha Asset,0,0.0,63.21727426334034,0.0
13237.0,388,1,643.0,2,1,3,Dormant Capital,1,0.99,0.0,0.0
13236.0,25,2,744.85,4,2,3,Dormant Capital,0,0.0,69.44218653115978,0.0
13235.0,212,1,1031.07,2,1,3,Dormant Capital,1,1.0,0.0,0.0
15804.0,1,13,4206.39,5,5,5,Tier 1 Alpha Asset,0,0.0,270.575625407645,0.0
15803.0,51,4,1929.66,4,3,4,High-Yield Volatile,0,0.0,62.18103039445868,0.0
15802.0,143,1,451.42,3,1,2,Dormant Capital,1,1.0,0.0,0.0
15828.0,375,1,1108.82,2,1,3,Dormant Capital,1,1.0,0.0,0.0
15827.0,73,28,3794.07,3,5,5,High-Yield Volatile,0,0.0,194.7746741505131,0.0
15826.0,56,4,2598.28,4,3,4,High-Yield Volatile,0,0.0,42.82750059060545,0.0
15825.0,172,1,532.94,3,1,2,Dormant Capital,1,1.0,0.0,0.0
15822.0,3,6,1840.06,5,4,4,Tier 1 Alpha Asset,0,0.0,68.06662699545112,0.0
15821.0,44,2,570.96,4,2,2,Dormant Capital,0,0.0,46.93677163573941,0.0
15820.0,320,1,206.98,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15819.0,49,10,3934.79,4,5,5,Tier 1 Alpha Asset,0,0.0,71.60420030317903,0.0
15818.0,588,1,340.5,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15815.0,64,5,2100.6,3,4,4,High-Yield Volatile,0,0.0,202.92122359016136,0.0
15811.0,22,7,3890.52,4,4,5,Tier 1 Alpha Asset,0,0.0,64.32852735285145,0.0
15809.0,36,7,1274.44,4,4,4,Tier 1 Alpha Asset,0,0.0,83.02644308367636,0.0
15846.0,385,1,107.01,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15845.0,18,11,4426.28,5,5,5,Tier 1 Alpha Asset,0,0.0,123.41185658885638,0.0
15844.0,46,1,130.73999999999998,4,1,1,Dormant Capital,0,0.0,0.0,0.0
15843.0,304,1,118.95,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15841.0,73,9,2742.41,3,5,4,High-Yield Volatile,0,0.0,109.02868996875853,0.0
15840.0,59,2,355.56,4,2,2,Dormant Capital,0,0.0,32.863515981679065,0.0
15839.0,33,3,1048.49,4,3,3,High-Yield Volatile,0,0.0,74.37790416995655,0.0
15838.0,11,34,74163.0,5,5,5,Tier 1 Alpha Asset,0,0.0,5126.503439130958,0.0
15837.0,65,2,777.01,3,2,3,Dormant Capital,0,0.0,15.954281333573135,0.0
15836.0,50,1,137.37,4,1,1,Dormant Capital,0,0.0,0.0,0.0
15835.0,44,4,954.09,4,3,3,High-Yield Volatile,0,0.0,60.51059016025875,0.0
15834.0,70,7,3772.99,3,4,5,High-Yield Volatile,0,0.0,47.05725517172901,0.0
15833.0,738,1,80.4,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15832.0,254,1,836.79,2,1,3,Dormant Capital,1,1.0,0.0,0.0
15831.0,58,3,801.76,4,3,3,High-Yield Volatile,0,0.0,28.903609482305235,0.0
15830.0,38,1,576.0,4,1,2,Dormant Capital,0,0.0,0.0,0.0
15865.0,41,5,2248.92,4,4,4,Tier 1 Alpha Asset,0,0.0,36.83045996564878,0.0
15864.0,22,7,2180.76,4,4,4,Tier 1 Alpha Asset,0,0.0,475.98806115167883,0.0
15862.0,8,13,2928.29,5,5,4,Tier 1 Alpha Asset,0,0.0,28.726076642847698,0.0
15861.0,12,12,4401.79,5,5,5,Tier 1 Alpha Asset,0,0.0,30.592042195615424,0.0
15859.0,432,1,438.46,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15858.0,16,13,3960.37,5,5,5,Tier 1 Alpha Asset,0,0.0,45.37073091742571,0.0
15857.0,19,2,570.48,5,2,2,Dormant Capital,0,0.0,26.79074180428834,0.0
15856.0,4,52,34220.340000000004,5,5,5,Tier 1 Alpha Asset,0,0.0,647.3039415320121,0.0
15854.0,4,21,5583.81,5,5,5,Tier 1 Alpha Asset,0,0.0,191.71476185118993,0.0
15853.0,52,1,110.8,4,1,1,Dormant Capital,0,0.0,0.0,0.0
15851.0,527,1,109.73,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15850.0,19,6,1058.72,5,4,3,Tier 1 Alpha Asset,0,0.0,9.046318908110667,0.0
15848.0,622,1,139.94,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15847.0,38,5,822.57,4,4,3,Tier 1 Alpha Asset,0,0.0,38.7999776440814,0.0
15870.0,33,4,862.61,4,3,3,High-Yield Volatile,0,0.0,16.196582011483844,0.0
13233.0,74,4,1176.46,3,3,3,High-Yield Volatile,0,0.0,25.734136580829784,0.0
13232.0,13,7,1357.6,5,4,4,Tier 1 Alpha Asset,0,0.0,51.90949307234203,0.0
13230.0,4,30,6360.78,5,5,5,Tier 1 Alpha Asset,0,0.0,70.3653507951342,0.0
13229.0,226,1,160.95,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13228.0,81,1,358.0,3,1,2,Dormant Capital,0,0.0,0.0,0.0
13227.0,202,1,257.7,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13225.0,3,16,16260.07,5,5,5,Tier 1 Alpha Asset,0,0.0,874.1652180390051,0.0
13222.0,577,1,88.5,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13220.0,78,5,1336.09,3,4,4,High-Yield Volatile,0,0.0,61.520890628925756,0.0
13219.0,618,1,76.23,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13218.0,127,1,62.64,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15868.0,583,1,94.53,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15867.0,5,31,9063.95,5,5,5,Tier 1 Alpha Asset,0,0.0,114.06850753114577,0.0
15866.0,101,1,230.53,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15899.0,369,1,112.5,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15898.0,1,25,5596.31,5,5,5,Tier 1 Alpha Asset,0,0.0,86.0280703388954,0.0
15895.0,150,1,179.17,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15893.0,482,1,305.28000000000003,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15892.0,669,1,128.2,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15891.0,227,1,524.52,2,1,2,Dormant Capital,1,1.0,0.0,0.0
15888.0,81,3,429.16,3,3,2,High-Yield Volatile,0,0.0,17.80184252420662,0.0
15883.0,2,2,396.48,5,2,2,Dormant Capital,0,0.0,62.99566603160639,0.0
15880.0,369,1,686.56,2,1,3,Dormant Capital,1,1.0,0.0,0.0
15877.0,2,2,493.28,5,2,2,Dormant Capital,0,0.0,47.813307474431994,0.0
15875.0,646,1,111.72,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15874.0,64,21,11284.76,3,5,5,High-Yield Volatile,0,0.0,297.6450766113749,0.0
15872.0,15,4,795.68,5,3,3,High-Yield Volatile,0,0.0,9.278611197232864,0.0
15871.0,437,1,33.099999999999994,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13216.0,268,1,333.74,2,1,2,Dormant Capital,1,1.0,0.0,0.0
13215.0,402,1,81.6,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13213.0,57,11,3851.52,4,5,5,Tier 1 Alpha Asset,0,0.0,107.71710801900358,0.0
13212.0,20,3,788.08,4,3,3,High-Yield Volatile,0,0.0,50.72389407714589,0.0
13211.0,10,10,2729.32,5,5,4,Tier 1 Alpha Asset,0,0.0,55.23264935604765,0.0
13210.0,94,1,353.48,3,1,2,Dormant Capital,1,0.99,0.0,0.0
13209.0,30,13,8509.51,4,5,5,Tier 1 Alpha Asset,0,0.0,133.4926775257558,0.0
13208.0,59,9,1988.5,4,5,4,Tier 1 Alpha Asset,0,0.0,29.58421710481883,0.0
13205.0,443,1,2803.2,1,1,4,Dormant Capital,1,1.0,0.0,0.0
13204.0,731,1,966.66,1,1,3,Dormant Capital,1,1.0,0.0,0.0
13203.0,10,10,2648.25,5,5,4,Tier 1 Alpha Asset,0,0.0,65.98168310055065,0.0
15902.0,380,1,145.01,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15900.0,24,4,900.4,4,3,3,High-Yield Volatile,0,0.0,15.184435996788213,0.0
15926.0,542,1,134.44,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15925.0,194,1,207.15,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15924.0,731,1,102.82,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15923.0,373,1,254.16,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15922.0,373,1,739.0,2,1,3,Dormant Capital,1,1.0,0.0,0.0
15919.0,20,2,910.61,4,2,3,Dormant Capital,0,0.0,9.051340779422317,0.0
15916.0,16,13,3427.17,5,5,5,Tier 1 Alpha Asset,0,0.0,57.65483931648803,0.0
15915.0,402,1,429.21,2,1,2,Dormant Capital,1,1.0,0.0,0.0
15913.0,534,1,6.300000000000001,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15910.0,1,15,2681.8,5,5,4,Tier 1 Alpha Asset,0,0.0,29.59609903356128,0.0
15909.0,174,1,191.94,3,1,1,Dormant Capital,1,1.0,0.0,0.0
15907.0,4,3,967.45,5,3,3,High-Yield Volatile,0,0.0,17.30710456903221,0.0
15906.0,20,10,2555.64,4,5,4,Tier 1 Alpha Asset,0,0.0,81.56432046595626,0.0
15905.0,543,1,114.69,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15904.0,8,1,164.68,5,1,1,Dormant Capital,0,0.01,0.0,0.0
13197.0,610,1,373.0100000000001,1,1,2,Dormant Capital,1,1.0,0.0,0.0
13196.0,11,7,3068.84,5,4,5,Tier 1 Alpha Asset,0,0.0,54.874066003692015,0.0
13195.0,414,1,172.38,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13193.0,61,1,117.88,3,1,1,Dormant Capital,0,0.0,0.0,0.0
13191.0,658,1,164.69,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13189.0,19,2,260.68,5,2,1,Dormant Capital,0,0.0,34.12757137531004,0.0
13188.0,11,1,114.6,5,1,1,Dormant Capital,0,0.0,0.0,0.0
13185.0,268,1,71.4,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15933.0,21,3,1107.46,4,3,3,High-Yield Volatile,0,0.0,95.73229956454284,0.0
15932.0,4,8,2495.87,5,4,4,Tier 1 Alpha Asset,0,0.0,162.4876691071625,0.0
15931.0,428,1,239.9,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15930.0,67,1,426.63,3,1,2,Dormant Capital,0,0.0,0.0,0.0
15929.0,644,1,594.0,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15928.0,656,1,293.53,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15927.0,647,1,123.39,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15955.0,24,22,8658.36,4,5,5,Tier 1 Alpha Asset,0,0.0,244.91912902716422,0.0
15954.0,589,1,190.75,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15953.0,15,18,3669.55,5,5,5,Tier 1 Alpha Asset,0,0.0,148.22723500981485,0.0
15952.0,34,4,806.57,4,4,3,Tier 1 Alpha Asset,0,0.0,41.106897258682245,0.0
15951.0,9,3,1013.17,5,3,3,High-Yield Volatile,0,0.0,35.88307044161263,0.0
15950.0,32,10,7180.71,4,5,5,Tier 1 Alpha Asset,0,0.0,80.07779380381862,0.0
15949.0,17,2,364.72,5,2,2,Dormant Capital,0,0.0,84.33933789404841,0.0
15948.0,8,3,1509.09,5,3,4,High-Yield Volatile,0,0.0,30.379510650460574,0.0
15947.0,83,1,1708.24,3,1,4,Dormant Capital,0,0.0,0.0,0.0
15942.0,134,1,337.44,3,1,2,Dormant Capital,1,1.0,0.0,0.0
15941.0,637,1,405.0,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15940.0,311,1,35.8,2,1,1,Dormant Capital,1,1.0,0.0,0.0
15937.0,64,1,145.35000000000002,3,1,1,Dormant Capital,0,0.0,0.0,0.0
13200.0,19,4,870.09,5,3,3,High-Yield Volatile,0,0.0,128.41409987330408,0.0
13199.0,4,67,16432.89,5,5,5,Tier 1 Alpha Asset,0,0.0,2250.3913948559157,0.0
13198.0,10,8,4974.2300000000005,5,4,5,Tier 1 Alpha Asset,0,0.0,84.04309420228243,0.0
15977.0,17,2,1054.73,5,2,3,Dormant Capital,0,0.0,97.53124024673578,0.0
15975.0,84,1,371.01,3,1,2,Dormant Capital,0,0.0,0.0,0.0
15974.0,39,7,3442.15,4,4,5,Tier 1 Alpha Asset,0,0.0,125.91888854657302,0.0
15971.0,18,18,5902.83,5,5,5,Tier 1 Alpha Asset,0,0.0,1052.1023900864604,0.0
15969.0,3,5,1127.05,5,4,3,Tier 1 Alpha Asset,0,0.0,86.5725395668369,0.0
15968.0,388,1,418.05,2,1,2,Dormant Capital,1,1.0,0.0,0.0
15967.0,23,12,3041.6,4,5,5,Tier 1 Alpha Asset,0,0.0,31.21241067933051,0.0
15966.0,451,1,426.53,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15965.0,17,13,3013.09,5,5,5,Tier 1 Alpha Asset,0,0.0,44.89812354562973,0.0
15964.0,663,1,272.96000000000004,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15963.0,20,2,470.76,4,2,2,Dormant Capital,0,0.0,94.03583627789075,0.0
15962.0,449,1,295.83,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15961.0,379,1,451.29,2,1,2,Dormant Capital,1,1.0,0.0,0.0
15958.0,74,4,492.99,3,4,2,High-Yield Volatile,0,0.0,14.81202253974232,0.0
15957.0,32,3,930.1,4,3,3,High-Yield Volatile,0,0.0,13.546619068814175,0.0
15996.0,88,7,1686.9,3,4,4,High-Yield Volatile,0,0.0,39.62242762055255,0.0
15995.0,414,1,696.19,1,1,3,Dormant Capital,1,1.0,0.0,0.0
15994.0,55,3,1202.18,4,3,3,High-Yield Volatile,0,0.0,14.588174364725234,0.0
15993.0,9,7,2797.57,5,4,4,Tier 1 Alpha Asset,0,0.0,124.75234231419167,0.0
15992.0,4,3,896.6,5,3,3,High-Yield Volatile,0,0.0,29.8586599455027,0.0
15991.0,534,1,150.55,1,1,1,Dormant Capital,1,1.0,0.0,0.0
15990.0,44,7,2010.05,4,4,4,Tier 1 Alpha Asset,0,0.0,36.140524347254946,0.0
15988.0,19,3,770.09,5,3,3,High-Yield Volatile,0,0.0,8.891595653578332,0.0
15987.0,12,8,1682.13,5,4,4,Tier 1 Alpha Asset,0,0.0,52.49471586799701,0.0
15986.0,30,2,354.42,4,2,2,Dormant Capital,0,0.0,19.06915254504482,0.0
15984.0,3,30,8759.32,5,5,5,Tier 1 Alpha Asset,0,0.0,148.27266956313977,0.0
15983.0,22,8,3958.82,4,4,5,Tier 1 Alpha Asset,0,0.0,41.57425137382671,0.0
15982.0,605,1,324.51,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15981.0,25,21,9362.77,4,5,5,Tier 1 Alpha Asset,0,0.0,332.2532333835904,0.0
15979.0,603,1,329.22,1,1,2,Dormant Capital,1,1.0,0.0,0.0
15978.0,77,3,3279.42,3,3,5,High-Yield Volatile,0,0.0,31.910762262323153,0.0
16015.0,4,3,705.39,5,3,3,High-Yield Volatile,0,0.0,44.46377845117548,0.0
16014.0,38,5,1130.27,4,4,3,Tier 1 Alpha Asset,0,0.0,9.660546135825571,0.0
16013.0,4,84,57446.44,5,5,5,Tier 1 Alpha Asset,0,0.0,9324.718620916658,0.0
16012.0,35,5,2989.79,4,4,5,Tier 1 Alpha Asset,0,0.0,34.00389164802331,0.0
16011.0,8,29,5880.46,5,5,5,Tier 1 Alpha Asset,0,0.0,157.495251265639,0.0
16009.0,22,4,992.71,4,4,3,Tier 1 Alpha Asset,0,0.0,65.38597953176168,0.0
16008.0,24,15,5384.13,4,5,5,Tier 1 Alpha Asset,0,0.0,152.0329994476611,0.0
16007.0,48,7,3075.14,4,4,5,Tier 1 Alpha Asset,0,0.0,18.725946202429196,0.0
16005.0,12,10,2436.22,5,5,4,Tier 1 Alpha Asset,0,0.0,32.24394477121907,0.0
16003.0,30,10,5613.83,4,5,5,Tier 1 Alpha Asset,0,0.0,112.99973250079815,0.0
16002.0,625,1,169.21,1,1,1,Dormant Capital,1,1.0,0.0,0.0
16001.0,381,1,583.39,2,1,2,Dormant Capital,1,1.0,0.0,0.0
16000.0,3,3,12393.7,5,3,5,High-Yield Volatile,0,0.0,20649.861170056367,0.0
15999.0,736,1,20.4,1,1,1,Dormant Capital,1,0.99,0.0,0.0
15998.0,37,16,8308.34,4,5,5,Tier 1 Alpha Asset,0,0.0,39.283909876743344,0.0
16016.0,3,11,2533.94,5,5,4,Tier 1 Alpha Asset,0,0.0,53.791475799686715,0.0
13184.0,15,10,1701.29,5,5,4,Tier 1 Alpha Asset,0,0.0,90.09626086420796,0.0
13183.0,8,15,7036.18,5,5,5,Tier 1 Alpha Asset,0,0.0,320.0903415242081,0.0
13182.0,45,1,121.18,4,1,1,Dormant Capital,0,0.0,0.0,0.0
13181.0,381,1,359.69,2,1,2,Dormant Capital,1,1.0,0.0,0.0
13180.0,607,1,86.10000000000001,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13179.0,619,1,572.3100000000001,1,1,2,Dormant Capital,1,1.0,0.0,0.0
13178.0,26,21,14059.19,4,5,5,Tier 1 Alpha Asset,0,0.0,182.45423658876894,0.0
13177.0,65,2,512.2,3,2,2,Dormant Capital,0,0.0,19.771497291588243,0.0
13176.0,46,1,492.84,4,1,2,Dormant Capital,0,0.0,0.0,0.0
13174.0,16,12,9494.84,5,5,5,Tier 1 Alpha Asset,0,0.0,42.51715584386251,0.0
13173.0,4,11,2639.35,5,5,4,Tier 1 Alpha Asset,0,0.0,49.09305244598946,0.0
13172.0,400,1,69.6,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13171.0,22,3,468.41,4,3,2,High-Yield Volatile,0,0.0,27.614665318519314,0.0
